batter,game_year,name_last,name_first,season,plate_appearance,speciality_score
446359.0,2017.0,cozart,zack,2017.0,2120,273.05384847222683
446359.0,2018.0,cozart,zack,2018.0,927,296.51927382440067
446381.0,2014.0,barney,darwin,2014.0,967,408.9026941044479
446381.0,2016.0,barney,darwin,2016.0,1145,337.04679552934203
446381.0,2017.0,barney,darwin,2017.0,1328,274.3421042055361
446386.0,2014.0,guyer,brandon,2014.0,1113,286.555796055796
446386.0,2015.0,guyer,brandon,2015.0,851,256.2187179886153
446386.0,2016.0,guyer,brandon,2016.0,1207,362.80858563302485
446386.0,2017.0,guyer,brandon,2017.0,761,274.68910356932565
446386.0,2018.0,guyer,brandon,2018.0,859,221.6890474459282
446481.0,2014.0,rodriguez,sean,2014.0,962,337.6022691373598
446481.0,2015.0,rodriguez,sean,2015.0,529,240.34633109360024
446481.0,2016.0,rodriguez,sean,2016.0,1334,206.26249124255298
446481.0,2017.0,rodriguez,sean,2017.0,593,193.00899100899102
446481.0,2018.0,rodriguez,sean,2018.0,741,166.1931938512705
446653.0,2014.0,lobaton,jose,2014.0,864,218.39651999672932
446653.0,2015.0,lobaton,jose,2015.0,360,214.63443677065968
446653.0,2016.0,lobaton,jose,2016.0,426,267.67600082355494
446653.0,2017.0,lobaton,jose,2017.0,633,348.7851460134069
446653.0,2018.0,lobaton,jose,2018.0,253,178.3904592139886
447736.0,2014.0,dickerson,chris,2014.0,458,231.2844129208907
448170.0,2014.0,ishikawa,travis,2014.0,634,179.59406423729166
448170.0,2015.0,ishikawa,travis,2015.0,282,202.53278488572607
448242.0,2014.0,gwynn,tony,2014.0,478,273.0495808856793
448296.0,2014.0,lucas,ed,2014.0,739,225.894076897859
448602.0,2014.0,reynolds,mark,2014.0,1754,245.58949658481131
448602.0,2015.0,reynolds,mark,2015.0,1076,201.13052867973286
448602.0,2016.0,reynolds,mark,2016.0,1828,291.1574699639294
448602.0,2017.0,reynolds,mark,2017.0,2479,265.2161519153051
448602.0,2018.0,reynolds,mark,2018.0,961,230.36100770371584
448605.0,2014.0,ruggiano,justin,2014.0,993,227.62613269790506
448605.0,2015.0,ruggiano,justin,2015.0,235,294.5967046238785
448605.0,2017.0,ruggiano,justin,2017.0,228,299.1025641025641
448801.0,2014.0,davis,chris,2014.0,2175,234.4063822334811
448801.0,2015.0,davis,chris,2015.0,1678,303.78179131595994
448801.0,2016.0,davis,chris,2016.0,2755,239.18125591966944
448801.0,2017.0,davis,chris,2017.0,2114,282.4172696415836
448801.0,2018.0,davis,chris,2018.0,2150,224.3876026946575
449107.0,2014.0,aviles,mike,2014.0,1357,462.8702968315156
449107.0,2015.0,aviles,mike,2015.0,626,252.37264863124074
449107.0,2016.0,aviles,mike,2016.0,667,355.4934000500569
449107.0,2017.0,aviles,mike,2017.0,352,412.24562450722243
449181.0,2015.0,orlando,paulo,2015.0,515,246.0456918360738
449181.0,2016.0,orlando,paulo,2016.0,1666,283.384235947156
449181.0,2017.0,orlando,paulo,2017.0,296,263.0902671459947
449181.0,2018.0,orlando,paulo,2018.0,334,270.9069189722872
449786.0,2014.0,corporan,carlos,2014.0,723,346.29587134304114
450172.0,2014.0,volquez,edinson,2014.0,211,153.52474323062557
450314.0,2014.0,zobrist,ben,2014.0,2538,304.92562663881927
450314.0,2015.0,zobrist,ben,2015.0,1865,330.168022311147
450314.0,2016.0,zobrist,ben,2016.0,2653,227.25427790594034
450314.0,2017.0,zobrist,ben,2017.0,2050,276.3434286078049
450314.0,2018.0,zobrist,ben,2018.0,1994,283.78530280755814
450317.0,2014.0,arencibia,j. p.,2014.0,812,285.8896238920569
450317.0,2015.0,arencibia,j. p.,2015.0,260,326.16664381370265
450729.0,2014.0,fister,doug,2014.0,220,263.8895217842586
451089.0,2015.0,peterson,shane,2015.0,712,252.789610414442
451089.0,2017.0,peterson,shane,2017.0,327,249.2772730713907
451192.0,2014.0,adduci,jim,2014.0,448,270.14579514579515
451192.0,2017.0,adduci,jim,2017.0,386,243.4218055551561
451192.0,2018.0,adduci,jim,2018.0,681,309.28451665293767
451594.0,2014.0,fowler,dexter,2014.0,2081,246.46663482775233
451594.0,2015.0,fowler,dexter,2015.0,1819,205.76548218236414
451594.0,2016.0,fowler,dexter,2016.0,2425,172.4087308042611
451594.0,2017.0,fowler,dexter,2017.0,1949,215.94845029168147
451594.0,2018.0,fowler,dexter,2018.0,1328,231.22143450376262
451596.0,2014.0,gallardo,yovani,2014.0,209,188.91955997219156
452035.0,2014.0,blanks,kyle,2014.0,241,291.01190476190476
452095.0,2014.0,flowers,tyler,2014.0,1716,254.14702586937915
452095.0,2015.0,flowers,tyler,2015.0,888,245.28883519064738
452095.0,2016.0,flowers,tyler,2016.0,1313,209.13214621899942
452095.0,2017.0,flowers,tyler,2017.0,1429,268.239335129545
452095.0,2018.0,flowers,tyler,2018.0,1235,259.12869326497173
452104.0,2014.0,headley,chase,2014.0,2117,273.88480643892285
452104.0,2015.0,headley,chase,2015.0,1478,331.52593895474877
452104.0,2016.0,headley,chase,2016.0,2092,278.5281001860398
452104.0,2017.0,headley,chase,2017.0,2460,241.28817988539757
452104.0,2018.0,headley,chase,2018.0,235,151.65150261924452
452220.0,2014.0,drew,stephen,2014.0,1256,262.7744976411704
452220.0,2015.0,drew,stephen,2015.0,758,299.9938008693369
452220.0,2016.0,drew,stephen,2016.0,727,205.5663101561457
452220.0,2017.0,drew,stephen,2017.0,440,238.86323809105576
452234.0,2014.0,smith,seth,2014.0,2111,249.22682494428216
452234.0,2015.0,smith,seth,2015.0,1001,223.4395249331249
452234.0,2016.0,smith,seth,2016.0,1849,338.77371346885434
452234.0,2017.0,smith,seth,2017.0,1578,311.03138241861836
452239.0,2015.0,maxwell,justin,2015.0,446,214.32692878345054
452252.0,2014.0,lind,adam,2014.0,1267,334.6445999531819
452252.0,2015.0,lind,adam,2015.0,1311,372.5091668089084
452252.0,2016.0,lind,adam,2016.0,1610,275.7706473028515
452252.0,2017.0,lind,adam,2017.0,1175,338.753324291478
452254.0,2014.0,pence,hunter,2014.0,3043,299.92646824373395
452254.0,2015.0,pence,hunter,2015.0,595,232.35238569344622
452254.0,2016.0,pence,hunter,2016.0,1805,250.57948303306722
452254.0,2017.0,pence,hunter,2017.0,2130,303.8727570583647
452254.0,2018.0,pence,hunter,2018.0,936,286.2787952575599
452655.0,2014.0,span,denard,2014.0,2512,325.6332596371087
452655.0,2015.0,span,denard,2015.0,239,348.1646655231561
452655.0,2016.0,span,denard,2016.0,2441,281.2638491600783
452655.0,2017.0,span,denard,2017.0,2023,438.06826698438675
452655.0,2018.0,span,denard,2018.0,1888,335.42937047586344
452657.0,2016.0,lester,jon,2016.0,292,242.40891053391053
452657.0,2017.0,lester,jon,2017.0,267,188.20804195804197
452657.0,2018.0,lester,jon,2018.0,244,181.32616487455195
452672.0,2014.0,hanigan,ryan,2014.0,1066,285.531004002545
452672.0,2015.0,hanigan,ryan,2015.0,564,246.10977014151683
452672.0,2016.0,hanigan,ryan,2016.0,468,184.19420331679586
452672.0,2017.0,hanigan,ryan,2017.0,406,234.82759351447993
452678.0,2014.0,cabrera,asdrubal,2014.0,2321,338.7872408362096
452678.0,2015.0,cabrera,asdrubal,2015.0,1172,326.71251368505597
452678.0,2016.0,cabrera,asdrubal,2016.0,2081,281.34162839358436
452678.0,2017.0,cabrera,asdrubal,2017.0,2059,509.50394463852535
452678.0,2018.0,cabrera,asdrubal,2018.0,2192,257.9041579449382
452718.0,2014.0,kendrick,kyle,2014.0,259,181.72395158143854
453056.0,2014.0,ellsbury,jacoby,2014.0,2352,428.17647874128676
453056.0,2015.0,ellsbury,jacoby,2015.0,1221,373.02504596257046
453056.0,2016.0,ellsbury,jacoby,2016.0,2334,398.2549085890289
453056.0,2017.0,ellsbury,jacoby,2017.0,1611,260.62593240938213
453064.0,2014.0,tulowitzki,troy,2014.0,1398,283.4433040434084
453064.0,2015.0,tulowitzki,troy,2015.0,1395,244.73281644999201
453064.0,2016.0,tulowitzki,troy,2016.0,2100,284.8773187363214
453064.0,2017.0,tulowitzki,troy,2017.0,964,292.7056742498726
453178.0,2014.0,kennedy,ian,2014.0,238,168.06383843860124
453203.0,2014.0,robinson,shane,2014.0,235,417.6576691282574
453203.0,2015.0,robinson,shane,2015.0,341,306.1889338731444
453203.0,2016.0,robinson,shane,2016.0,406,317.47418604250413
453203.0,2018.0,robinson,shane,2018.0,202,228.61386179709635
453211.0,2014.0,stubbs,drew,2014.0,1696,215.29674269727153
453211.0,2015.0,stubbs,drew,2015.0,373,106.87466687466687
453211.0,2016.0,stubbs,drew,2016.0,411,204.66985689169303
453269.0,2014.0,boesch,brennan,2014.0,272,315.5439145745544
453286.0,2016.0,scherzer,max,2016.0,273,271.6655566655566
453286.0,2017.0,scherzer,max,2017.0,255,311.7283652172139
453286.0,2018.0,scherzer,max,2018.0,261,304.8306392288365
453311.0,2014.0,lincecum,tim,2014.0,243,91.5343258891646
453362.0,2014.0,valaika,chris,2014.0,491,214.94073553847988
453385.0,2017.0,richard,clayton,2017.0,236,255.51798047154085
453400.0,2014.0,johnson,chris,2014.0,2212,240.16366411853613
453400.0,2015.0,johnson,chris,2015.0,703,318.64804015207534
453400.0,2016.0,johnson,chris,2016.0,1080,194.80403151065804
453539.0,2014.0,fuld,sam,2014.0,1695,343.9187683010113
453539.0,2015.0,fuld,sam,2015.0,628,269.93694711086016
453562.0,2015.0,arrieta,jake,2015.0,223,99.72417325139011
453562.0,2016.0,arrieta,jake,2016.0,305,128.67003367003366
453562.0,2017.0,arrieta,jake,2017.0,271,155.82081317375435
453562.0,2018.0,arrieta,jake,2018.0,206,106.60642339127429
453568.0,2014.0,blackmon,charlie,2014.0,2443,281.89562803713085
453568.0,2015.0,blackmon,charlie,2015.0,1605,258.21202669005595
453568.0,2016.0,blackmon,charlie,2016.0,2608,293.9958742705691
453568.0,2017.0,blackmon,charlie,2017.0,2900,273.5096292518002
453568.0,2018.0,blackmon,charlie,2018.0,2726,275.07109737734834
453895.0,2014.0,ryan,brendan,2014.0,479,276.43284847800373
453895.0,2015.0,ryan,brendan,2015.0,346,222.39901757804572
453923.0,2014.0,blanco,gregor,2014.0,2051,320.6330156418925
453923.0,2015.0,blanco,gregor,2015.0,931,300.6777260509313
453923.0,2016.0,blanco,gregor,2016.0,1077,256.3616803208958
453923.0,2017.0,blanco,gregor,2017.0,1115,243.6449698166833
453923.0,2018.0,blanco,gregor,2018.0,796,244.48919598417766
453943.0,2014.0,frazier,todd,2014.0,2528,368.69740949614686
453943.0,2015.0,frazier,todd,2015.0,1478,259.9002960343079
453943.0,2016.0,frazier,todd,2016.0,2756,252.8603102412872
453943.0,2017.0,frazier,todd,2017.0,2682,225.46942453055192
453943.0,2018.0,frazier,todd,2018.0,1970,219.87510717386235
454560.0,2014.0,ellis,a. j.,2014.0,1475,337.0557358749221
454560.0,2015.0,ellis,a. j.,2015.0,658,231.4461324838683
454560.0,2016.0,ellis,a. j.,2016.0,777,406.8213060844823
454560.0,2017.0,ellis,a. j.,2017.0,640,238.95995505330927
454560.0,2018.0,ellis,a. j.,2018.0,780,282.48157096994305
455077.0,2014.0,carp,mike,2014.0,538,285.46459171459173
455104.0,2014.0,iannetta,chris,2014.0,1524,229.47992932761574
455104.0,2015.0,iannetta,chris,2015.0,678,260.09969065515395
455104.0,2016.0,iannetta,chris,2016.0,1401,243.68195388298153
455104.0,2017.0,iannetta,chris,2017.0,1388,215.48671109712916
455104.0,2018.0,iannetta,chris,2018.0,1475,248.67446623934774
455117.0,2014.0,maldonado,martin,2014.0,487,293.19876882376883
455117.0,2015.0,maldonado,martin,2015.0,450,191.78408704657843
455117.0,2016.0,maldonado,martin,2016.0,996,374.4770302515371
455117.0,2017.0,maldonado,martin,2017.0,1777,238.9138309613373
455117.0,2018.0,maldonado,martin,2018.0,1566,239.55813829294985
455126.0,2014.0,nelson,chris,2014.0,324,264.1840739082119
455139.0,2014.0,chirinos,robinson,2014.0,1254,358.47475610481996
455139.0,2015.0,chirinos,robinson,2015.0,540,275.9494971224753
455139.0,2016.0,chirinos,robinson,2016.0,693,243.7961831283579
455139.0,2017.0,chirinos,robinson,2017.0,1272,200.76684388265608
455139.0,2018.0,chirinos,robinson,2018.0,1759,178.37583925388805
455369.0,2014.0,pena,ramiro,2014.0,591,352.52628079742806
455369.0,2016.0,pena,ramiro,2016.0,326,292.71429456212064
455755.0,2014.0,stewart,chris,2014.0,576,273.99510094425347
455755.0,2015.0,stewart,chris,2015.0,347,259.32411674347156
455755.0,2016.0,stewart,chris,2016.0,460,257.9654943705098
455755.0,2017.0,stewart,chris,2017.0,553,271.94209065176807
455759.0,2014.0,young,chris,2014.0,1452,323.4132115892432
455759.0,2015.0,young,chris,2015.0,870,249.02615209083103
455759.0,2016.0,young,chris,2016.0,857,233.06723118190538
455759.0,2017.0,young,chris,2017.0,1111,228.52812928267957
455759.0,2018.0,young,chris,2018.0,537,234.7874467885789
455976.0,2014.0,markakis,nick,2014.0,2934,353.08501029323594
455976.0,2015.0,markakis,nick,2015.0,1466,350.20592379489733
455976.0,2016.0,markakis,nick,2016.0,2626,373.1357594925555
455976.0,2017.0,markakis,nick,2017.0,2687,278.4655038169527
455976.0,2018.0,markakis,nick,2018.0,2778,428.4394133373641
456030.0,2014.0,pedroia,dustin,2014.0,2466,374.95197350635317
456030.0,2015.0,pedroia,dustin,2015.0,506,339.832209344763
456030.0,2016.0,pedroia,dustin,2016.0,2728,361.54050228169405
456030.0,2017.0,pedroia,dustin,2017.0,1915,318.40908224390535
456078.0,2014.0,castillo,welington,2014.0,1615,232.62095244734337
456078.0,2015.0,castillo,welington,2015.0,1075,301.9808410076263
456078.0,2016.0,castillo,welington,2016.0,1859,277.4308769670228
456078.0,2017.0,castillo,welington,2017.0,1443,322.5443992014641
456078.0,2018.0,castillo,welington,2018.0,706,222.19784965520233
456121.0,2014.0,denorfia,chris,2014.0,1387,394.8108403146678
456121.0,2015.0,denorfia,chris,2015.0,737,220.8798913782857
456124.0,2014.0,kratz,erik,2014.0,433,262.55498956362834
456124.0,2016.0,kratz,erik,2016.0,333,183.6747148669379
456124.0,2018.0,kratz,erik,2018.0,901,367.4312903161159
456422.0,2014.0,bourn,michael,2014.0,1894,312.9703398033895
456422.0,2015.0,bourn,michael,2015.0,1053,244.77690063596796
456422.0,2016.0,bourn,michael,2016.0,1636,230.67429458550322
456488.0,2014.0,nunez,eduardo,2014.0,750,279.68116315951124
456488.0,2015.0,nunez,eduardo,2015.0,457,265.7089648822299
456488.0,2016.0,nunez,eduardo,2016.0,2123,387.83108078866775
456488.0,2017.0,nunez,eduardo,2017.0,1718,373.3927809045702
456488.0,2018.0,nunez,eduardo,2018.0,1751,348.399060273356
456501.0,2014.0,cueto,johnny,2014.0,276,432.54201680672264
456501.0,2016.0,cueto,johnny,2016.0,261,345.4843986422934
456655.0,2014.0,stewart,ian,2014.0,299,168.77090745511796
456665.0,2014.0,pearce,steve,2014.0,1627,238.56072294319074
456665.0,2015.0,pearce,steve,2015.0,631,237.9814683066664
456665.0,2016.0,pearce,steve,2016.0,1178,247.23508991612425
456665.0,2017.0,pearce,steve,2017.0,1372,244.97533514881556
456665.0,2018.0,pearce,steve,2018.0,1204,219.42642290953913
456714.0,2014.0,butler,billy,2014.0,2299,415.0610049130328
456714.0,2015.0,butler,billy,2015.0,1186,298.0014085972504
456714.0,2016.0,butler,billy,2016.0,1055,276.2095632899036
456715.0,2014.0,cain,lorenzo,2014.0,2097,325.25754922049714
456715.0,2015.0,cain,lorenzo,2015.0,1631,300.856516345745
456715.0,2016.0,cain,lorenzo,2016.0,1748,289.12524784713025
456715.0,2017.0,cain,lorenzo,2017.0,2513,280.0419659732243
456715.0,2018.0,cain,lorenzo,2018.0,2602,411.0100172063068
456781.0,2014.0,solano,donovan,2014.0,1284,303.6654213726482
457454.0,2014.0,saltalamacchia,jarrod,2014.0,1787,185.83467193675335
457454.0,2015.0,saltalamacchia,jarrod,2015.0,595,215.80206081008006
457454.0,2016.0,saltalamacchia,jarrod,2016.0,1161,240.28270233993982
457477.0,2014.0,de aza,alejandro,2014.0,2149,307.4831089793685
457477.0,2015.0,de aza,alejandro,2015.0,872,304.6916626285328
457477.0,2016.0,de aza,alejandro,2016.0,1087,222.2254062846254
457477.0,2017.0,de aza,alejandro,2017.0,262,225.05409060175793
457574.0,2014.0,pacheco,jordan,2014.0,617,256.3806565485332
457705.0,2014.0,mccutchen,andrew,2014.0,2639,342.19533274813574
457705.0,2015.0,mccutchen,andrew,2015.0,1730,230.54517886985616
457705.0,2016.0,mccutchen,andrew,2016.0,2739,225.9095756784318
457705.0,2017.0,mccutchen,andrew,2017.0,2604,295.8076488287112
457705.0,2018.0,mccutchen,andrew,2018.0,2920,290.24699414454847
457706.0,2014.0,jackson,austin,2014.0,2671,301.3339840477089
457706.0,2015.0,jackson,austin,2015.0,1391,257.0371466126646
457706.0,2016.0,jackson,austin,2016.0,861,307.9224754474299
457706.0,2017.0,jackson,austin,2017.0,1431,268.4610920168537
457706.0,2018.0,jackson,austin,2018.0,1567,221.9709454770421
457708.0,2014.0,upton,justin,2014.0,2550,263.8773468476446
457708.0,2015.0,upton,justin,2015.0,1407,209.14244694159774
457708.0,2016.0,upton,justin,2016.0,2592,332.11339402822637
457708.0,2017.0,upton,justin,2017.0,2692,286.1498176176051
457708.0,2018.0,upton,justin,2018.0,2476,277.29508895410993
457727.0,2014.0,maybin,cameron,2014.0,1019,269.37122136473715
457727.0,2015.0,maybin,cameron,2015.0,1241,256.04728420813535
457727.0,2016.0,maybin,cameron,2016.0,1491,344.83080018384925
457727.0,2017.0,maybin,cameron,2017.0,1864,261.82441661726284
457727.0,2018.0,maybin,cameron,2018.0,1465,239.1064746159709
457759.0,2014.0,turner,justin,2014.0,1328,291.19205462629674
457759.0,2015.0,turner,justin,2015.0,1187,312.17122924589296
457759.0,2016.0,turner,justin,2016.0,2461,340.66936885335156
457759.0,2017.0,turner,justin,2017.0,2305,304.6789550571067
457759.0,2018.0,turner,justin,2018.0,2019,327.13625486701824
457763.0,2014.0,posey,buster,2014.0,2575,403.4937702384957
457763.0,2015.0,posey,buster,2015.0,1246,390.43259094871996
457763.0,2016.0,posey,buster,2016.0,2293,314.83900832524137
457763.0,2017.0,posey,buster,2017.0,2064,401.7096708714494
457763.0,2018.0,posey,buster,2018.0,1642,289.2714973342713
457775.0,2014.0,jennings,desmond,2014.0,2139,265.46180824966194
457775.0,2016.0,jennings,desmond,2016.0,893,286.78458446867705
457787.0,2014.0,espinosa,danny,2014.0,1325,218.83085877195586
457787.0,2015.0,espinosa,danny,2015.0,725,236.20553703555532
457787.0,2016.0,espinosa,danny,2016.0,2309,334.47864979187034
457787.0,2017.0,espinosa,danny,2017.0,1097,201.0433718752937
457788.0,2014.0,schafer,jordan,2014.0,832,278.0453026505658
457789.0,2014.0,weeks,jemile,2014.0,204,273.49673202614383
457789.0,2016.0,weeks,jemile,2016.0,219,272.71823260196527
457803.0,2014.0,bruce,jay,2014.0,2119,245.80355743564854
457803.0,2015.0,bruce,jay,2015.0,1480,247.8690846141562
457803.0,2016.0,bruce,jay,2016.0,2299,250.72237622334166
457803.0,2017.0,bruce,jay,2017.0,2516,282.06891075420145
457803.0,2018.0,bruce,jay,2018.0,1376,329.44730535987657
458015.0,2014.0,votto,joey,2014.0,1156,354.40433787789874
458015.0,2015.0,votto,joey,2015.0,1833,180.41605088756268
458015.0,2016.0,votto,joey,2016.0,2892,264.85260077727025
458015.0,2017.0,votto,joey,2017.0,2728,430.60385931692537
458015.0,2018.0,votto,joey,2018.0,2474,275.1542989370127
458085.0,2014.0,coghlan,chris,2014.0,1678,351.7417651923134
458085.0,2015.0,coghlan,chris,2015.0,1240,236.63246366306853
458085.0,2016.0,coghlan,chris,2016.0,1191,251.4731150736402
458085.0,2017.0,coghlan,chris,2017.0,363,214.26002182099745
458582.0,2014.0,brignac,reid,2014.0,385,157.00370185905385
458668.0,2014.0,danks,jordan,2014.0,518,188.76017628364306
458675.0,2014.0,rasmus,colby,2014.0,1496,258.5076515875789
458675.0,2015.0,rasmus,colby,2015.0,1355,306.8244207026289
458675.0,2016.0,rasmus,colby,2016.0,1680,313.33851845444315
458675.0,2017.0,rasmus,colby,2017.0,478,190.00717842123683
458681.0,2014.0,lynn,lance,2014.0,275,146.27305443094917
458681.0,2017.0,lynn,lance,2017.0,234,156.29427706041764
458731.0,2014.0,gardner,brett,2014.0,2821,311.02663934238
458731.0,2015.0,gardner,brett,2015.0,1602,262.63368450766126
458731.0,2016.0,gardner,brett,2016.0,2589,295.8540271261434
458731.0,2017.0,gardner,brett,2017.0,3150,268.02083178898056
458731.0,2018.0,gardner,brett,2018.0,2577,267.9230675688418
458913.0,2014.0,young,eric,2014.0,1173,276.90397892186354
458913.0,2017.0,young,eric,2017.0,432,248.02830446293942
458913.0,2018.0,young,eric,2018.0,437,267.8041248240641
459431.0,2014.0,saunders,michael,2014.0,1002,325.11230921127304
459431.0,2016.0,saunders,michael,2016.0,2382,324.8247118800034
459431.0,2017.0,saunders,michael,2017.0,984,241.59183789317336
459964.0,2014.0,joyce,matthew,2014.0,1996,264.6200310154899
459964.0,2015.0,joyce,matthew,2015.0,277,202.7995391705069
459964.0,2016.0,joyce,matthew,2016.0,1295,189.43043227397783
459964.0,2017.0,joyce,matthew,2017.0,2264,347.92544901211056
459964.0,2018.0,joyce,matthew,2018.0,962,284.11738901834735
459991.0,2014.0,sanchez,gaby,2014.0,1158,254.1190095457772
460026.0,2014.0,hundley,nick,2014.0,905,323.58130904801783
460026.0,2015.0,hundley,nick,2015.0,707,249.31399487906336
460026.0,2016.0,hundley,nick,2016.0,1193,269.82508802290414
460026.0,2017.0,hundley,nick,2017.0,1132,235.60466136585168
460026.0,2018.0,hundley,nick,2018.0,1133,309.2705501237243
460055.0,2014.0,mayberry,john,2014.0,680,225.1677465217399
460060.0,2014.0,pennington,cliff,2014.0,805,330.87889571705375
460060.0,2015.0,pennington,cliff,2015.0,663,275.72157551941916
460060.0,2016.0,pennington,cliff,2016.0,760,253.03562380935549
460060.0,2017.0,pennington,cliff,2017.0,887,232.88489442242025
460075.0,2014.0,braun,ryan,2014.0,2064,339.6118531002924
460075.0,2015.0,braun,ryan,2015.0,1149,287.06419939861047
460075.0,2016.0,braun,ryan,2016.0,2104,317.4836105676254
460075.0,2017.0,braun,ryan,2017.0,1549,288.1058347392481
460075.0,2018.0,braun,ryan,2018.0,1703,268.0476262895595
460077.0,2014.0,butera,drew,2014.0,749,240.63207700962354
460077.0,2015.0,butera,drew,2015.0,278,326.6742970585852
460077.0,2016.0,butera,drew,2016.0,545,217.6898134165576
460077.0,2017.0,butera,drew,2017.0,718,188.59832899808978
460077.0,2018.0,butera,drew,2018.0,701,236.33685914103052
460086.0,2014.0,gordon,alex,2014.0,2873,331.01486119667686
460086.0,2015.0,gordon,alex,2015.0,1024,221.00026941675867
460086.0,2016.0,gordon,alex,2016.0,2105,237.11286171705544
460086.0,2017.0,gordon,alex,2017.0,2198,243.14576826700014
460086.0,2018.0,gordon,alex,2018.0,2149,267.3275571446221
460099.0,2014.0,reimold,nolan,2014.0,303,264.87074257252095
460099.0,2015.0,reimold,nolan,2015.0,690,247.60064676819127
460099.0,2016.0,reimold,nolan,2016.0,962,222.71081460567652
460131.0,2015.0,bogusevic,brian,2015.0,246,160.38934233980675
460269.0,2014.0,gimenez,chris,2014.0,525,231.55908221042256
460269.0,2015.0,gimenez,chris,2015.0,468,227.52303400699122
460269.0,2016.0,gimenez,chris,2016.0,591,288.4242274024861
460269.0,2017.0,gimenez,chris,2017.0,943,181.5915697481285
460269.0,2018.0,gimenez,chris,2018.0,276,180.3617886178862
460576.0,2014.0,gomez,carlos,2014.0,2272,393.895675963042
460576.0,2015.0,gomez,carlos,2015.0,1102,302.93551608677654
460576.0,2016.0,gomez,carlos,2016.0,1737,261.87840660659396
460576.0,2017.0,gomez,carlos,2017.0,1592,244.83648520636783
460576.0,2018.0,gomez,carlos,2018.0,1390,279.89465093722384
461235.0,2014.0,moss,brandon,2014.0,2362,383.63997699558604
461235.0,2015.0,moss,brandon,2015.0,1073,240.6950792868494
461235.0,2016.0,moss,brandon,2016.0,1823,226.9778231492122
461235.0,2017.0,moss,brandon,2017.0,1647,209.79024989246622
461314.0,2014.0,kemp,matt,2014.0,2357,254.71131366185773
461314.0,2015.0,kemp,matt,2015.0,1427,259.8336565790246
461314.0,2016.0,kemp,matt,2016.0,2433,281.25128029669656
461314.0,2017.0,kemp,matt,2017.0,1660,271.87356989457487
461314.0,2018.0,kemp,matt,2018.0,1832,267.5675643946851
461416.0,2014.0,venable,will,2014.0,1701,261.3916347704949
461416.0,2015.0,venable,will,2015.0,911,250.14675340562604
461815.0,2014.0,murphy,david,2014.0,1715,346.9518592010592
461815.0,2015.0,murphy,david,2015.0,935,362.4694398981697
461829.0,2017.0,gonzalez,gio,2017.0,253,229.2413314652427
461858.0,2014.0,plouffe,trevor,2014.0,2273,380.56184766730985
461858.0,2015.0,plouffe,trevor,2015.0,1379,290.72372773779773
461858.0,2016.0,plouffe,trevor,2016.0,1300,325.9929165908907
461858.0,2017.0,plouffe,trevor,2017.0,1255,245.6919191328167
461865.0,2014.0,romine,andrew,2014.0,1097,242.30999597666406
461865.0,2015.0,romine,andrew,2015.0,564,330.22782850036236
461865.0,2016.0,romine,andrew,2016.0,727,402.09322325421397
461865.0,2017.0,romine,andrew,2017.0,1330,261.5640158273124
461865.0,2018.0,romine,andrew,2018.0,501,244.6764764764765
461882.0,2014.0,guzman,jesus,2014.0,758,172.46009440573843
462101.0,2014.0,andrus,elvis,2014.0,2718,312.1939542136974
462101.0,2015.0,andrus,elvis,2015.0,1430,344.8901327191196
462101.0,2016.0,andrus,elvis,2016.0,2083,428.5445784762312
462101.0,2017.0,andrus,elvis,2017.0,2540,446.0799660150681
462101.0,2018.0,andrus,elvis,2018.0,1574,268.68307517553217
462564.0,2014.0,uggla,dan,2014.0,607,179.4928724666134
462564.0,2015.0,uggla,dan,2015.0,251,226.7204875261141
463610.0,2014.0,petit,gregorio,2014.0,359,317.76103092178613
463610.0,2016.0,petit,gregorio,2016.0,802,406.4174505246088
463610.0,2018.0,petit,gregorio,2018.0,253,214.42477204709397
464433.0,2014.0,francisco,juan,2014.0,1253,267.6567126304545
465041.0,2014.0,cervelli,francisco,2014.0,633,357.40594599986173
465041.0,2015.0,cervelli,francisco,2015.0,1234,245.18797302918867
465041.0,2016.0,cervelli,francisco,2016.0,1597,224.53544855814917
465041.0,2017.0,cervelli,francisco,2017.0,1212,319.2159529231152
465041.0,2018.0,cervelli,francisco,2018.0,1636,246.6648944677236
465668.0,2014.0,bernadina,roger,2014.0,332,232.31060606060606
465674.0,2015.0,ciriaco,pedro,2015.0,358,265.8679538895988
465753.0,2014.0,florimon,pedro,2014.0,325,218.39375901875903
465753.0,2017.0,florimon,pedro,2017.0,214,185.91231574597052
465753.0,2018.0,florimon,pedro,2018.0,341,156.35741620867478
465784.0,2014.0,cabrera,everth,2014.0,1576,284.6953811295916
466320.0,2014.0,cabrera,melky,2014.0,2280,387.860007972054
466320.0,2015.0,cabrera,melky,2015.0,1563,342.0266117237803
466320.0,2016.0,cabrera,melky,2016.0,2374,355.4424029600006
466320.0,2017.0,cabrera,melky,2017.0,2417,342.54532632668366
466320.0,2018.0,cabrera,melky,2018.0,1040,310.74432723869836
466988.0,2014.0,bonifacio,emilio,2014.0,1665,257.9338407764056
467055.0,2014.0,sandoval,pablo,2014.0,2523,373.2676353441706
467055.0,2015.0,sandoval,pablo,2015.0,956,469.9183456001107
467055.0,2017.0,sandoval,pablo,2017.0,1094,296.49405430989316
