batter,game_year,name_last,name_first,plate_appearance,speciality_score
452104.0,2016.0,headley,chase,2092,278.5281001860398
452104.0,2017.0,headley,chase,2460,241.28817988539757
452104.0,2018.0,headley,chase,235,151.65150261924452
452220.0,2014.0,drew,stephen,1256,262.7744976411704
452220.0,2015.0,drew,stephen,758,299.9938008693369
452220.0,2016.0,drew,stephen,727,205.5663101561457
452220.0,2017.0,drew,stephen,440,238.86323809105576
452234.0,2014.0,smith,seth,2111,249.22682494428216
452234.0,2015.0,smith,seth,1001,223.4395249331249
452234.0,2016.0,smith,seth,1849,338.77371346885434
452234.0,2017.0,smith,seth,1578,311.03138241861836
452239.0,2015.0,maxwell,justin,446,214.32692878345054
452252.0,2014.0,lind,adam,1267,334.6445999531819
452252.0,2015.0,lind,adam,1311,372.5091668089084
452252.0,2016.0,lind,adam,1610,275.7706473028515
452252.0,2017.0,lind,adam,1175,338.753324291478
452254.0,2014.0,pence,hunter,3043,299.92646824373395
452254.0,2015.0,pence,hunter,595,232.35238569344622
452254.0,2016.0,pence,hunter,1805,250.57948303306722
452254.0,2017.0,pence,hunter,2130,303.8727570583647
452254.0,2018.0,pence,hunter,936,286.2787952575599
452655.0,2014.0,span,denard,2512,325.6332596371087
452655.0,2015.0,span,denard,239,348.1646655231561
452655.0,2016.0,span,denard,2441,281.2638491600783
452655.0,2017.0,span,denard,2023,438.06826698438675
452655.0,2018.0,span,denard,1888,335.42937047586344
452657.0,2016.0,lester,jon,292,242.40891053391053
452657.0,2017.0,lester,jon,267,188.20804195804197
452657.0,2018.0,lester,jon,244,181.32616487455195
452672.0,2014.0,hanigan,ryan,1066,285.531004002545
452672.0,2015.0,hanigan,ryan,564,246.10977014151683
452672.0,2016.0,hanigan,ryan,468,184.19420331679586
452672.0,2017.0,hanigan,ryan,406,234.82759351447993
452678.0,2014.0,cabrera,asdrubal,2321,338.7872408362096
452678.0,2015.0,cabrera,asdrubal,1172,326.71251368505597
452678.0,2016.0,cabrera,asdrubal,2081,281.34162839358436
452678.0,2017.0,cabrera,asdrubal,2059,509.50394463852535
452678.0,2018.0,cabrera,asdrubal,2192,257.9041579449382
452718.0,2014.0,kendrick,kyle,259,181.72395158143854
453056.0,2014.0,ellsbury,jacoby,2352,428.17647874128676
453056.0,2015.0,ellsbury,jacoby,1221,373.02504596257046
453056.0,2016.0,ellsbury,jacoby,2334,398.2549085890289
453056.0,2017.0,ellsbury,jacoby,1611,260.62593240938213
453064.0,2014.0,tulowitzki,troy,1398,283.4433040434084
453064.0,2015.0,tulowitzki,troy,1395,244.73281644999201
453064.0,2016.0,tulowitzki,troy,2100,284.8773187363214
453064.0,2017.0,tulowitzki,troy,964,292.7056742498726
453178.0,2014.0,kennedy,ian,238,168.06383843860124
453203.0,2014.0,robinson,shane,235,417.6576691282574
453203.0,2015.0,robinson,shane,341,306.1889338731444
453203.0,2016.0,robinson,shane,406,317.47418604250413
453203.0,2018.0,robinson,shane,202,228.61386179709635
453211.0,2014.0,stubbs,drew,1696,215.29674269727153
453211.0,2015.0,stubbs,drew,373,106.87466687466687
453211.0,2016.0,stubbs,drew,411,204.66985689169303
453269.0,2014.0,boesch,brennan,272,315.5439145745544
453286.0,2016.0,scherzer,max,273,271.6655566655566
453286.0,2017.0,scherzer,max,255,311.7283652172139
453286.0,2018.0,scherzer,max,261,304.8306392288365
453311.0,2014.0,lincecum,tim,243,91.5343258891646
453362.0,2014.0,valaika,chris,491,214.94073553847988
453385.0,2017.0,richard,clayton,236,255.51798047154085
453400.0,2014.0,johnson,chris,2212,240.16366411853613
453400.0,2015.0,johnson,chris,703,318.64804015207534
453400.0,2016.0,johnson,chris,1080,194.80403151065804
453539.0,2014.0,fuld,sam,1695,343.9187683010113
453539.0,2015.0,fuld,sam,628,269.93694711086016
453562.0,2015.0,arrieta,jake,223,99.72417325139011
453562.0,2016.0,arrieta,jake,305,128.67003367003366
453562.0,2017.0,arrieta,jake,271,155.82081317375435
453562.0,2018.0,arrieta,jake,206,106.60642339127429
453568.0,2014.0,blackmon,charlie,2443,281.89562803713085
453568.0,2015.0,blackmon,charlie,1605,258.21202669005595
453568.0,2016.0,blackmon,charlie,2608,293.9958742705691
453568.0,2017.0,blackmon,charlie,2900,273.5096292518002
453568.0,2018.0,blackmon,charlie,2726,275.07109737734834
453895.0,2014.0,ryan,brendan,479,276.43284847800373
453895.0,2015.0,ryan,brendan,346,222.39901757804572
453923.0,2014.0,blanco,gregor,2051,320.6330156418925
453923.0,2015.0,blanco,gregor,931,300.6777260509313
453923.0,2016.0,blanco,gregor,1077,256.3616803208958
453923.0,2017.0,blanco,gregor,1115,243.6449698166833
453923.0,2018.0,blanco,gregor,796,244.48919598417766
453943.0,2014.0,frazier,todd,2528,368.69740949614686
453943.0,2015.0,frazier,todd,1478,259.9002960343079
453943.0,2016.0,frazier,todd,2756,252.8603102412872
453943.0,2017.0,frazier,todd,2682,225.46942453055192
453943.0,2018.0,frazier,todd,1970,219.87510717386235
454560.0,2014.0,ellis,a. j.,1475,337.0557358749221
454560.0,2015.0,ellis,a. j.,658,231.4461324838683
454560.0,2016.0,ellis,a. j.,777,406.8213060844823
454560.0,2017.0,ellis,a. j.,640,238.95995505330927
454560.0,2018.0,ellis,a. j.,780,282.48157096994305
455077.0,2014.0,carp,mike,538,285.46459171459173
455104.0,2014.0,iannetta,chris,1524,229.47992932761574
455104.0,2015.0,iannetta,chris,678,260.09969065515395
455104.0,2016.0,iannetta,chris,1401,243.68195388298153
455104.0,2017.0,iannetta,chris,1388,215.48671109712916
455104.0,2018.0,iannetta,chris,1475,248.67446623934774
455117.0,2014.0,maldonado,martin,487,293.19876882376883
455117.0,2015.0,maldonado,martin,450,191.78408704657843
455117.0,2016.0,maldonado,martin,996,374.4770302515371
455117.0,2017.0,maldonado,martin,1777,238.9138309613373
455117.0,2018.0,maldonado,martin,1566,239.55813829294985
455126.0,2014.0,nelson,chris,324,264.1840739082119
455139.0,2014.0,chirinos,robinson,1254,358.47475610481996
455139.0,2015.0,chirinos,robinson,540,275.9494971224753
455139.0,2016.0,chirinos,robinson,693,243.7961831283579
455139.0,2017.0,chirinos,robinson,1272,200.76684388265608
455139.0,2018.0,chirinos,robinson,1759,178.37583925388805
455369.0,2014.0,pena,ramiro,591,352.52628079742806
455369.0,2016.0,pena,ramiro,326,292.71429456212064
455755.0,2014.0,stewart,chris,576,273.99510094425347
455755.0,2015.0,stewart,chris,347,259.32411674347156
455755.0,2016.0,stewart,chris,460,257.9654943705098
455755.0,2017.0,stewart,chris,553,271.94209065176807
455759.0,2014.0,young,chris,1452,323.4132115892432
455759.0,2015.0,young,chris,870,249.02615209083103
455759.0,2016.0,young,chris,857,233.06723118190538
455759.0,2017.0,young,chris,1111,228.52812928267957
455759.0,2018.0,young,chris,537,234.7874467885789
455976.0,2014.0,markakis,nick,2934,353.08501029323594
455976.0,2015.0,markakis,nick,1466,350.20592379489733
455976.0,2016.0,markakis,nick,2626,373.1357594925555
455976.0,2017.0,markakis,nick,2687,278.4655038169527
455976.0,2018.0,markakis,nick,2778,428.4394133373641
456030.0,2014.0,pedroia,dustin,2466,374.95197350635317
456030.0,2015.0,pedroia,dustin,506,339.832209344763
456030.0,2016.0,pedroia,dustin,2728,361.54050228169405
456030.0,2017.0,pedroia,dustin,1915,318.40908224390535
456078.0,2014.0,castillo,welington,1615,232.62095244734337
456078.0,2015.0,castillo,welington,1075,301.9808410076263
456078.0,2016.0,castillo,welington,1859,277.4308769670228
456078.0,2017.0,castillo,welington,1443,322.5443992014641
456078.0,2018.0,castillo,welington,706,222.19784965520233
456121.0,2014.0,denorfia,chris,1387,394.8108403146678
456121.0,2015.0,denorfia,chris,737,220.8798913782857
456124.0,2014.0,kratz,erik,433,262.55498956362834
456124.0,2016.0,kratz,erik,333,183.6747148669379
456124.0,2018.0,kratz,erik,901,367.4312903161159
456422.0,2014.0,bourn,michael,1894,312.9703398033895
456422.0,2015.0,bourn,michael,1053,244.77690063596796
456422.0,2016.0,bourn,michael,1636,230.67429458550322
456488.0,2014.0,nunez,eduardo,750,279.68116315951124
456488.0,2015.0,nunez,eduardo,457,265.7089648822299
456488.0,2016.0,nunez,eduardo,2123,387.83108078866775
456488.0,2017.0,nunez,eduardo,1718,373.3927809045702
456488.0,2018.0,nunez,eduardo,1751,348.399060273356
456501.0,2014.0,cueto,johnny,276,432.54201680672264
456501.0,2016.0,cueto,johnny,261,345.4843986422934
456655.0,2014.0,stewart,ian,299,168.77090745511796
456665.0,2014.0,pearce,steve,1627,238.56072294319074
456665.0,2015.0,pearce,steve,631,237.9814683066664
456665.0,2016.0,pearce,steve,1178,247.23508991612425
456665.0,2017.0,pearce,steve,1372,244.97533514881556
456665.0,2018.0,pearce,steve,1204,219.42642290953913
456714.0,2014.0,butler,billy,2299,415.0610049130328
456714.0,2015.0,butler,billy,1186,298.0014085972504
456714.0,2016.0,butler,billy,1055,276.2095632899036
456715.0,2014.0,cain,lorenzo,2097,325.25754922049714
456715.0,2015.0,cain,lorenzo,1631,300.856516345745
456715.0,2016.0,cain,lorenzo,1748,289.12524784713025
456715.0,2017.0,cain,lorenzo,2513,280.0419659732243
456715.0,2018.0,cain,lorenzo,2602,411.0100172063068
456781.0,2014.0,solano,donovan,1284,303.6654213726482
457454.0,2014.0,saltalamacchia,jarrod,1787,185.83467193675335
457454.0,2015.0,saltalamacchia,jarrod,595,215.80206081008006
457454.0,2016.0,saltalamacchia,jarrod,1161,240.28270233993982
457477.0,2014.0,de aza,alejandro,2149,307.4831089793685
457477.0,2015.0,de aza,alejandro,872,304.6916626285328
457477.0,2016.0,de aza,alejandro,1087,222.2254062846254
457477.0,2017.0,de aza,alejandro,262,225.05409060175793
457574.0,2014.0,pacheco,jordan,617,256.3806565485332
457705.0,2014.0,mccutchen,andrew,2639,342.19533274813574
457705.0,2015.0,mccutchen,andrew,1730,230.54517886985616
457705.0,2016.0,mccutchen,andrew,2739,225.9095756784318
457705.0,2017.0,mccutchen,andrew,2604,295.8076488287112
457705.0,2018.0,mccutchen,andrew,2920,290.24699414454847
457706.0,2014.0,jackson,austin,2671,301.3339840477089
457706.0,2015.0,jackson,austin,1391,257.0371466126646
457706.0,2016.0,jackson,austin,861,307.9224754474299
457706.0,2017.0,jackson,austin,1431,268.4610920168537
457706.0,2018.0,jackson,austin,1567,221.9709454770421
457708.0,2014.0,upton,justin,2550,263.8773468476446
457708.0,2015.0,upton,justin,1407,209.14244694159774
457708.0,2016.0,upton,justin,2592,332.11339402822637
457708.0,2017.0,upton,justin,2692,286.1498176176051
457708.0,2018.0,upton,justin,2476,277.29508895410993
457727.0,2014.0,maybin,cameron,1019,269.37122136473715
457727.0,2015.0,maybin,cameron,1241,256.04728420813535
457727.0,2016.0,maybin,cameron,1491,344.83080018384925
457727.0,2017.0,maybin,cameron,1864,261.82441661726284
457727.0,2018.0,maybin,cameron,1465,239.1064746159709
457759.0,2014.0,turner,justin,1328,291.19205462629674
457759.0,2015.0,turner,justin,1187,312.17122924589296
457759.0,2016.0,turner,justin,2461,340.66936885335156
457759.0,2017.0,turner,justin,2305,304.6789550571067
457759.0,2018.0,turner,justin,2019,327.13625486701824
457763.0,2014.0,posey,buster,2575,403.4937702384957
457763.0,2015.0,posey,buster,1246,390.43259094871996
457763.0,2016.0,posey,buster,2293,314.83900832524137
457763.0,2017.0,posey,buster,2064,401.7096708714494
457763.0,2018.0,posey,buster,1642,289.2714973342713
457775.0,2014.0,jennings,desmond,2139,265.46180824966194
457775.0,2016.0,jennings,desmond,893,286.78458446867705
457787.0,2014.0,espinosa,danny,1325,218.83085877195586
457787.0,2015.0,espinosa,danny,725,236.20553703555532
457787.0,2016.0,espinosa,danny,2309,334.47864979187034
457787.0,2017.0,espinosa,danny,1097,201.0433718752937
457788.0,2014.0,schafer,jordan,832,278.0453026505658
457789.0,2014.0,weeks,jemile,204,273.49673202614383
457789.0,2016.0,weeks,jemile,219,272.71823260196527
457803.0,2014.0,bruce,jay,2119,245.80355743564854
457803.0,2015.0,bruce,jay,1480,247.8690846141562
457803.0,2016.0,bruce,jay,2299,250.72237622334166
457803.0,2017.0,bruce,jay,2516,282.06891075420145
457803.0,2018.0,bruce,jay,1376,329.44730535987657
458015.0,2014.0,votto,joey,1156,354.40433787789874
458015.0,2015.0,votto,joey,1833,180.41605088756268
458015.0,2016.0,votto,joey,2892,264.85260077727025
458015.0,2017.0,votto,joey,2728,430.60385931692537
458015.0,2018.0,votto,joey,2474,275.1542989370127
458085.0,2014.0,coghlan,chris,1678,351.7417651923134
458085.0,2015.0,coghlan,chris,1240,236.63246366306853
458085.0,2016.0,coghlan,chris,1191,251.4731150736402
458085.0,2017.0,coghlan,chris,363,214.26002182099745
458582.0,2014.0,brignac,reid,385,157.00370185905385
458668.0,2014.0,danks,jordan,518,188.76017628364306
458675.0,2014.0,rasmus,colby,1496,258.5076515875789
458675.0,2015.0,rasmus,colby,1355,306.8244207026289
458675.0,2016.0,rasmus,colby,1680,313.33851845444315
458675.0,2017.0,rasmus,colby,478,190.00717842123683
458681.0,2014.0,lynn,lance,275,146.27305443094917
458681.0,2017.0,lynn,lance,234,156.29427706041764
458731.0,2014.0,gardner,brett,2821,311.02663934238
458731.0,2015.0,gardner,brett,1602,262.63368450766126
458731.0,2016.0,gardner,brett,2589,295.8540271261434
458731.0,2017.0,gardner,brett,3150,268.02083178898056
458731.0,2018.0,gardner,brett,2577,267.9230675688418
458913.0,2014.0,young,eric,1173,276.90397892186354
458913.0,2017.0,young,eric,432,248.02830446293942
458913.0,2018.0,young,eric,437,267.8041248240641
459431.0,2014.0,saunders,michael,1002,325.11230921127304
459431.0,2016.0,saunders,michael,2382,324.8247118800034
459431.0,2017.0,saunders,michael,984,241.59183789317336
459964.0,2014.0,joyce,matthew,1996,264.6200310154899
459964.0,2015.0,joyce,matthew,277,202.7995391705069
459964.0,2016.0,joyce,matthew,1295,189.43043227397783
459964.0,2017.0,joyce,matthew,2264,347.92544901211056
459964.0,2018.0,joyce,matthew,962,284.11738901834735
459991.0,2014.0,sanchez,gaby,1158,254.1190095457772
460026.0,2014.0,hundley,nick,905,323.58130904801783
460026.0,2015.0,hundley,nick,707,249.31399487906336
460026.0,2016.0,hundley,nick,1193,269.82508802290414
460026.0,2017.0,hundley,nick,1132,235.60466136585168
460026.0,2018.0,hundley,nick,1133,309.2705501237243
460055.0,2014.0,mayberry,john,680,225.1677465217399
460060.0,2014.0,pennington,cliff,805,330.87889571705375
460060.0,2015.0,pennington,cliff,663,275.72157551941916
460060.0,2016.0,pennington,cliff,760,253.03562380935549
460060.0,2017.0,pennington,cliff,887,232.88489442242025
460075.0,2014.0,braun,ryan,2064,339.6118531002924
460075.0,2015.0,braun,ryan,1149,287.06419939861047
460075.0,2016.0,braun,ryan,2104,317.4836105676254
460075.0,2017.0,braun,ryan,1549,288.1058347392481
460075.0,2018.0,braun,ryan,1703,268.0476262895595
460077.0,2014.0,butera,drew,749,240.63207700962354
460077.0,2015.0,butera,drew,278,326.6742970585852
460077.0,2016.0,butera,drew,545,217.6898134165576
460077.0,2017.0,butera,drew,718,188.59832899808978
460077.0,2018.0,butera,drew,701,236.33685914103052
460086.0,2014.0,gordon,alex,2873,331.01486119667686
460086.0,2015.0,gordon,alex,1024,221.00026941675867
460086.0,2016.0,gordon,alex,2105,237.11286171705544
460086.0,2017.0,gordon,alex,2198,243.14576826700014
460086.0,2018.0,gordon,alex,2149,267.3275571446221
460099.0,2014.0,reimold,nolan,303,264.87074257252095
460099.0,2015.0,reimold,nolan,690,247.60064676819127
460099.0,2016.0,reimold,nolan,962,222.71081460567652
460131.0,2015.0,bogusevic,brian,246,160.38934233980675
460269.0,2014.0,gimenez,chris,525,231.55908221042256
460269.0,2015.0,gimenez,chris,468,227.52303400699122
460269.0,2016.0,gimenez,chris,591,288.4242274024861
460269.0,2017.0,gimenez,chris,943,181.5915697481285
460269.0,2018.0,gimenez,chris,276,180.3617886178862
460576.0,2014.0,gomez,carlos,2272,393.895675963042
460576.0,2015.0,gomez,carlos,1102,302.93551608677654
460576.0,2016.0,gomez,carlos,1737,261.87840660659396
460576.0,2017.0,gomez,carlos,1592,244.83648520636783
460576.0,2018.0,gomez,carlos,1390,279.89465093722384
461235.0,2014.0,moss,brandon,2362,383.63997699558604
461235.0,2015.0,moss,brandon,1073,240.6950792868494
461235.0,2016.0,moss,brandon,1823,226.9778231492122
461235.0,2017.0,moss,brandon,1647,209.79024989246622
461314.0,2014.0,kemp,matt,2357,254.71131366185773
461314.0,2015.0,kemp,matt,1427,259.8336565790246
461314.0,2016.0,kemp,matt,2433,281.25128029669656
461314.0,2017.0,kemp,matt,1660,271.87356989457487
461314.0,2018.0,kemp,matt,1832,267.5675643946851
461416.0,2014.0,venable,will,1701,261.3916347704949
461416.0,2015.0,venable,will,911,250.14675340562604
461815.0,2014.0,murphy,david,1715,346.9518592010592
461815.0,2015.0,murphy,david,935,362.4694398981697
461829.0,2017.0,gonzalez,gio,253,229.2413314652427
461858.0,2014.0,plouffe,trevor,2273,380.56184766730985
461858.0,2015.0,plouffe,trevor,1379,290.72372773779773
461858.0,2016.0,plouffe,trevor,1300,325.9929165908907
461858.0,2017.0,plouffe,trevor,1255,245.6919191328167
461865.0,2014.0,romine,andrew,1097,242.30999597666406
461865.0,2015.0,romine,andrew,564,330.22782850036236
461865.0,2016.0,romine,andrew,727,402.09322325421397
461865.0,2017.0,romine,andrew,1330,261.5640158273124
461865.0,2018.0,romine,andrew,501,244.6764764764765
461882.0,2014.0,guzman,jesus,758,172.46009440573843
462101.0,2014.0,andrus,elvis,2718,312.1939542136974
462101.0,2015.0,andrus,elvis,1430,344.8901327191196
462101.0,2016.0,andrus,elvis,2083,428.5445784762312
462101.0,2017.0,andrus,elvis,2540,446.0799660150681
462101.0,2018.0,andrus,elvis,1574,268.68307517553217
462564.0,2014.0,uggla,dan,607,179.4928724666134
462564.0,2015.0,uggla,dan,251,226.7204875261141
463610.0,2014.0,petit,gregorio,359,317.76103092178613
463610.0,2016.0,petit,gregorio,802,406.4174505246088
463610.0,2018.0,petit,gregorio,253,214.42477204709397
464433.0,2014.0,francisco,juan,1253,267.6567126304545
465041.0,2014.0,cervelli,francisco,633,357.40594599986173
465041.0,2015.0,cervelli,francisco,1234,245.18797302918867
465041.0,2016.0,cervelli,francisco,1597,224.53544855814917
465041.0,2017.0,cervelli,francisco,1212,319.2159529231152
465041.0,2018.0,cervelli,francisco,1636,246.6648944677236
465668.0,2014.0,bernadina,roger,332,232.31060606060606
465674.0,2015.0,ciriaco,pedro,358,265.8679538895988
465753.0,2014.0,florimon,pedro,325,218.39375901875903
465753.0,2017.0,florimon,pedro,214,185.91231574597052
465753.0,2018.0,florimon,pedro,341,156.35741620867478
465784.0,2014.0,cabrera,everth,1576,284.6953811295916
466320.0,2014.0,cabrera,melky,2280,387.860007972054
466320.0,2015.0,cabrera,melky,1563,342.0266117237803
466320.0,2016.0,cabrera,melky,2374,355.4424029600006
466320.0,2017.0,cabrera,melky,2417,342.54532632668366
466320.0,2018.0,cabrera,melky,1040,310.74432723869836
466988.0,2014.0,bonifacio,emilio,1665,257.9338407764056
467055.0,2014.0,sandoval,pablo,2523,373.2676353441706
467055.0,2015.0,sandoval,pablo,956,469.9183456001107
467055.0,2017.0,sandoval,pablo,1094,296.49405430989316
467055.0,2018.0,sandoval,pablo,1045,273.57197493364936
467070.0,2014.0,herrera,elian,514,278.1463264372939
467070.0,2015.0,herrera,elian,674,219.3474463395188
467092.0,2014.0,ramos,wilson,1209,284.4972023491359
467092.0,2015.0,ramos,wilson,1042,267.20086110581076
467092.0,2016.0,ramos,wilson,1867,269.376227838613
467092.0,2017.0,ramos,wilson,718,337.84198626100033
467092.0,2018.0,ramos,wilson,1460,299.7934270446703
467100.0,2018.0,nova,ivan,213,147.37480591470404
467793.0,2014.0,santana,carlos,2807,278.0612707519065
467793.0,2015.0,santana,carlos,1724,254.47340868607162
467793.0,2016.0,santana,carlos,2780,311.20225094451047
467793.0,2017.0,santana,carlos,2730,260.52223000512754
467793.0,2018.0,santana,carlos,2728,252.18424815082807
467798.0,2014.0,tabata,jose,665,337.9274196440771
467827.0,2014.0,parra,gerardo,2001,348.6073532509565
467827.0,2015.0,parra,gerardo,1339,318.57742107416493
467827.0,2016.0,parra,gerardo,1308,294.7635108447953
467827.0,2017.0,parra,gerardo,1545,310.1345812046967
467827.0,2018.0,parra,gerardo,1569,283.2046752410848
468406.0,2014.0,herrera,jonathan,374,290.94996351030835
468406.0,2015.0,herrera,jonathan,268,221.08955072021394
468504.0,2018.0,chacin,jhoulys,262,214.5461583560079
471083.0,2014.0,montero,miguel,2104,343.72113764892583
471083.0,2015.0,montero,miguel,936,215.1315654310821
471083.0,2016.0,montero,miguel,1133,256.2929883436944
471083.0,2017.0,montero,miguel,858,252.94325728015508
471865.0,2014.0,gonzalez,carlos,1031,246.90718183993235
471865.0,2015.0,gonzalez,carlos,1252,298.8626693054734
471865.0,2016.0,gonzalez,carlos,2324,327.9334357744968
471865.0,2017.0,gonzalez,carlos,1960,266.57801161280054
471865.0,2018.0,gonzalez,carlos,1890,301.10607409124526
472528.0,2014.0,valbuena,luis,2270,230.29585355801765
472528.0,2015.0,valbuena,luis,1122,245.23174356389967
472528.0,2016.0,valbuena,luis,1488,241.07759137440024
472528.0,2017.0,valbuena,luis,1702,319.5564958700034
472528.0,2018.0,valbuena,luis,1196,182.69922385437226
474233.0,2014.0,conger,hank,1016,251.72279712046213
474233.0,2015.0,conger,hank,573,232.78715357233662
474233.0,2016.0,conger,hank,573,239.48792081503703
474319.0,2016.0,snyder,brandon,211,185.71581196581198
474384.0,2014.0,freiman,nate,347,205.14349050369466
474443.0,2015.0,de jesus,ivan,820,206.61153684274086
474443.0,2016.0,de jesus,ivan,992,245.26654821687418
474568.0,2014.0,mercer,jordy,2050,298.4427286793101
474568.0,2015.0,mercer,jordy,871,268.16726515710275
474568.0,2016.0,mercer,jordy,2290,269.2080328333495
474568.0,2017.0,mercer,jordy,2168,333.84264344616753
474568.0,2018.0,mercer,jordy,1657,237.4853505421364
474832.0,2014.0,belt,brandon,1216,282.1301116948151
474832.0,2015.0,belt,brandon,1319,255.52253720172413
474832.0,2016.0,belt,brandon,2717,251.38893021947482
474832.0,2017.0,belt,brandon,1847,392.2153849701686
474832.0,2018.0,belt,brandon,1795,230.21509228619504
474892.0,2014.0,carter,chris,2328,321.71520745838745
474892.0,2015.0,carter,chris,859,307.72174769806776
474892.0,2016.0,carter,chris,2743,206.02090398751508
474892.0,2017.0,carter,chris,888,182.18093001625277
475100.0,2014.0,van slyke,scott,967,275.2274788761657
475100.0,2015.0,van slyke,scott,590,203.58921797814693
475100.0,2016.0,van slyke,scott,401,361.5636608214948
475100.0,2017.0,van slyke,scott,200,280.00485625485624
475115.0,2014.0,ross,tyson,229,173.7373316120944
475174.0,2014.0,alonso,yonder,998,343.78574777308955
475174.0,2015.0,alonso,yonder,860,278.17540732401415
475174.0,2016.0,alonso,yonder,1883,407.37526344998
475174.0,2017.0,alonso,yonder,2077,272.31241087602154
475174.0,2018.0,alonso,yonder,2169,299.57788359096475
475243.0,2014.0,wood,travis,201,295.77777777777777
475247.0,2014.0,flaherty,ryan,1249,301.8435786280673
475247.0,2015.0,flaherty,ryan,659,301.4413591480128
475247.0,2016.0,flaherty,ryan,700,277.03136933988
475247.0,2018.0,flaherty,ryan,662,242.40806772179405
475253.0,2014.0,smoak,justin,1086,187.8215445165308
475253.0,2015.0,smoak,justin,829,256.3838383838384
475253.0,2016.0,smoak,justin,1374,264.15377202715973
475253.0,2017.0,smoak,justin,2585,355.0333127478316
475253.0,2018.0,smoak,justin,2393,187.7692532375495
475582.0,2014.0,zimmerman,ryan,913,358.6645931480364
475582.0,2015.0,zimmerman,ryan,647,313.6746855498138
475582.0,2016.0,zimmerman,ryan,1829,262.1363512280796
475582.0,2017.0,zimmerman,ryan,2288,296.38551866257137
475582.0,2018.0,zimmerman,ryan,1274,265.05476795435055
476270.0,2014.0,tolleson,steven,731,242.57511257364342
476451.0,2016.0,hellickson,jeremy,265,165.374649859944
476633.0,2014.0,parmelee,chris,1146,254.65395838501587
476633.0,2015.0,parmelee,chris,346,238.46072617776363
476704.0,2014.0,lowrie,jed,2109,381.3018303930713
476704.0,2015.0,lowrie,jed,775,337.8204393869336
476704.0,2016.0,lowrie,jed,1420,356.4272549256756
476704.0,2017.0,lowrie,jed,2575,358.6491635564796
476704.0,2018.0,lowrie,jed,2696,286.96494026306704
476883.0,2014.0,alvarez,pedro,1703,295.39191438376247
476883.0,2015.0,alvarez,pedro,1086,242.0004430216243
476883.0,2016.0,alvarez,pedro,1552,259.72621626153307
476883.0,2018.0,alvarez,pedro,528,212.95315089407796
477003.0,2014.0,niese,jonathon,284,165.16534391534393
477132.0,2014.0,kershaw,clayton,277,343.9629851143009
477132.0,2017.0,kershaw,clayton,277,240.44572214850854
477132.0,2018.0,kershaw,clayton,240,208.8311688311688
477165.0,2015.0,wallace,brett,428,195.54205234983266
477165.0,2016.0,wallace,brett,1093,262.24200474951675
477195.0,2014.0,davis,ike,1749,318.40407511548506
477195.0,2015.0,davis,ike,470,425.01222946219195
485567.0,2014.0,carrera,ezequiel,265,243.7779979028432
485567.0,2015.0,carrera,ezequiel,384,245.3476107226107
485567.0,2016.0,carrera,ezequiel,1245,227.0152705186115
485567.0,2017.0,carrera,ezequiel,1325,222.57815439443323
488671.0,2014.0,avila,alex,1877,218.98376145787242
488671.0,2015.0,avila,alex,664,185.78940916290315
488671.0,2016.0,avila,alex,947,182.55405440997484
488671.0,2017.0,avila,alex,1614,180.88710786064806
488671.0,2018.0,avila,alex,968,140.9876817923617
488681.0,2014.0,barnes,brandon,1116,215.0077742031307
488681.0,2015.0,barnes,brandon,714,260.17040149393085
488681.0,2016.0,barnes,brandon,397,234.6643527625581
488703.0,2014.0,bianchi,jeff,267,258.59838559079543
488721.0,2014.0,bourjos,peter,1102,248.69324438476028
488721.0,2015.0,bourjos,peter,385,208.06925184043826
488721.0,2016.0,bourjos,peter,1325,405.6516196822073
488721.0,2017.0,bourjos,peter,813,190.05910066369637
488726.0,2014.0,brantley,michael,2394,470.95008810229797
488726.0,2015.0,brantley,michael,1285,352.20158355946535
488726.0,2017.0,brantley,michael,1430,302.2904786711308
488726.0,2018.0,brantley,michael,2292,525.9925826457467
488771.0,2014.0,castro,jason,2031,276.8495932339465
488771.0,2015.0,castro,jason,861,218.14481186651628
488771.0,2016.0,castro,jason,1510,223.89275214792258
488771.0,2017.0,castro,jason,1661,225.5533974083511
488771.0,2018.0,castro,jason,250,156.38888888888889
488810.0,2014.0,cruz,tony,612,261.524085541032
488810.0,2015.0,cruz,tony,455,225.81592447512236
488818.0,2016.0,d'arnaud,chase,976,266.0242231165542
488818.0,2017.0,d'arnaud,chase,218,222.7314033846656
488818.0,2018.0,d'arnaud,chase,394,202.64144551101072
488862.0,2014.0,escobar,yunel,1884,450.650410850408
488862.0,2015.0,escobar,yunel,1104,316.6937202049569
488862.0,2016.0,escobar,yunel,1956,430.5281948485071
488862.0,2017.0,escobar,yunel,1356,325.55030807957803
488912.0,2014.0,gosewisch,tuffy,490,296.13676812829357
488912.0,2016.0,gosewisch,tuffy,376,270.26938464172855
489119.0,2014.0,miley,wade,226,340.1046176046176
489138.0,2014.0,moore,tyler,382,215.73752514500453
489138.0,2015.0,moore,tyler,441,226.0402363449905
489138.0,2017.0,moore,tyler,770,321.1169829502915
489149.0,2014.0,morrison,logan,1253,356.0056569745778
489149.0,2015.0,morrison,logan,941,290.3245084224843
489149.0,2016.0,morrison,logan,1528,348.2886019105969
489149.0,2017.0,morrison,logan,2356,366.49441016375374
