batter,game_year,name_last,name_first,plate_appearance,speciality_score
537953.0,2017.0,nava,daniel,859,226.9207192424256
541608.0,2016.0,cabrera,ramon,648,186.74393341881324
541645.0,2014.0,garcia,avisail,689,169.82141651755433
541645.0,2015.0,garcia,avisail,1339,228.6900331689252
541645.0,2016.0,garcia,avisail,1719,235.84538776545443
541645.0,2017.0,garcia,avisail,1990,213.08370140426308
541645.0,2018.0,garcia,avisail,1383,194.4317418444213
541650.0,2015.0,perez,hernan,691,220.5899326260304
541650.0,2016.0,perez,hernan,1528,251.3743830100415
541650.0,2017.0,perez,hernan,1567,282.57181060015625
541650.0,2018.0,perez,hernan,1302,217.435267134691
542194.0,2014.0,bethancourt,christian,391,205.76932764592613
542194.0,2016.0,bethancourt,christian,751,248.60804649815495
542208.0,2015.0,perez,carlos,734,260.3748632853497
542208.0,2016.0,perez,carlos,1035,269.2611788424596
542208.0,2018.0,perez,carlos,288,191.6176184926185
542255.0,2014.0,inciarte,ender,1558,304.01064320944755
542255.0,2015.0,inciarte,ender,1044,270.8186419251233
542255.0,2016.0,inciarte,ender,2084,279.2918681812023
542255.0,2017.0,inciarte,ender,2528,316.76397790575203
542255.0,2018.0,inciarte,ender,2418,247.63887721871748
542303.0,2014.0,ozuna,marcell,2372,189.63600507679453
542303.0,2015.0,ozuna,marcell,793,258.78436987072735
542303.0,2016.0,ozuna,marcell,2224,240.6033642255383
542303.0,2017.0,ozuna,marcell,2555,231.10232566610188
542303.0,2018.0,ozuna,marcell,2280,279.58914186925915
542340.0,2014.0,villar,jonathan,1068,298.31826544329283
542340.0,2016.0,villar,jonathan,2829,180.42103763640452
542340.0,2017.0,villar,jonathan,1763,178.1043079181636
542340.0,2018.0,villar,jonathan,2136,224.7369265423773
542364.0,2016.0,ortega,rafael,724,260.3418255400718
542364.0,2018.0,ortega,rafael,556,261.9838691144414
542436.0,2016.0,adames,cristhian,974,175.84265220032242
542454.0,2014.0,santana,danny,1641,208.76715635773186
542454.0,2015.0,santana,danny,302,204.71295371295372
542454.0,2016.0,santana,danny,918,181.8270810016093
542454.0,2017.0,santana,danny,624,253.5451373971862
542455.0,2014.0,arcia,oswaldo,1629,183.35832221233682
542455.0,2016.0,arcia,oswaldo,922,212.2737541135925
542513.0,2014.0,telis,tomas,248,208.97512779692823
542513.0,2017.0,telis,tomas,421,210.7899564690986
542583.0,2017.0,aguilar,jesus,1315,159.03506843969635
542583.0,2018.0,aguilar,jesus,2589,268.7785941038896
542642.0,2014.0,liriano,rymer,445,169.39443006457154
542642.0,2017.0,liriano,rymer,208,156.31422924901185
542881.0,2018.0,anderson,tyler,214,130.05740378343117
542908.0,2016.0,bandy,jett,847,198.99088020309537
542908.0,2017.0,bandy,jett,730,123.38552459897153
542908.0,2018.0,bandy,jett,271,102.57025431846975
542921.0,2015.0,beckham,tim,462,240.82749005162796
542921.0,2016.0,beckham,tim,848,197.1769025367156
542921.0,2017.0,beckham,tim,2310,217.0295546444215
542921.0,2018.0,beckham,tim,1511,180.53766692702743
542979.0,2016.0,broxton,keon,1067,111.60469551564748
542979.0,2017.0,broxton,keon,1914,179.84879760053104
542979.0,2018.0,broxton,keon,364,169.26616915422886
542993.0,2015.0,burns,billy,1223,348.2532326423768
542993.0,2016.0,burns,billy,1087,323.3855920243174
542994.0,2015.0,butler,joey,519,165.1422931028194
542999.0,2014.0,campana,tony,273,201.5996399097244
543022.0,2016.0,chatwood,tyler,207,173.69386735203827
543037.0,2014.0,cole,gerrit,205,125.09161302657576
543037.0,2017.0,cole,gerrit,225,126.34628851540617
543038.0,2017.0,coleman,dusty,271,140.57379024484288
543063.0,2014.0,crawford,brandon,2424,210.27632233102727
543063.0,2015.0,crawford,brandon,1184,228.62921371887668
543063.0,2016.0,crawford,brandon,2348,199.51185029910653
543063.0,2017.0,crawford,brandon,2167,260.62932992937766
543063.0,2018.0,crawford,brandon,2167,226.14088997004384
543068.0,2014.0,cron,c. j.,1010,195.44884411083214
543068.0,2015.0,cron,c. j.,1111,246.22759196809446
543068.0,2016.0,cron,c. j.,1652,345.49663406012684
543068.0,2017.0,cron,c. j.,1405,210.92707112362493
543068.0,2018.0,cron,c. j.,2137,231.8896003942779
543094.0,2016.0,decker,jaff,230,220.66496455041346
543094.0,2017.0,decker,jaff,261,155.14865637507148
543105.0,2016.0,dickerson,alex,1113,296.619668032351
543135.0,2014.0,eovaldi,nathan,232,120.28571428571428
543148.0,2014.0,federowicz,tim,271,209.5645645645646
543194.0,2018.0,galloway,isaac,281,177.78673835125448
543213.0,2015.0,giavotella,johnny,917,262.5320823244552
543213.0,2016.0,giavotella,johnny,1219,288.3661065120081
543216.0,2014.0,gillaspie,conor,1823,361.83370072054817
543216.0,2015.0,gillaspie,conor,374,352.37880664178766
543216.0,2016.0,gillaspie,conor,692,214.70832539179412
543216.0,2017.0,gillaspie,conor,305,205.23095325726905
543228.0,2014.0,gomes,yan,1977,231.88460658429565
543228.0,2015.0,gomes,yan,1152,244.17939003879826
543228.0,2016.0,gomes,yan,907,213.07632580558533
543228.0,2017.0,gomes,yan,1501,182.40626867059385
543228.0,2018.0,gomes,yan,1710,275.7720005790844
543238.0,2014.0,gose,anthony,1040,283.94252657385806
543238.0,2015.0,gose,anthony,1283,216.85402221544294
543238.0,2016.0,gose,anthony,430,206.26133126133126
543257.0,2014.0,grossman,robbie,1774,316.5590208731633
543257.0,2016.0,grossman,robbie,1618,216.15574731210677
543257.0,2017.0,grossman,robbie,1837,201.8248683705574
543257.0,2018.0,grossman,robbie,1861,236.89345724046422
543281.0,2014.0,harrison,josh,1974,223.7211969477169
543281.0,2015.0,harrison,josh,643,201.5632734711682
543281.0,2016.0,harrison,josh,1896,267.7623776331324
543281.0,2017.0,harrison,josh,2012,280.7511905723107
543281.0,2018.0,harrison,josh,1346,260.45728768771824
543294.0,2016.0,hendricks,kyle,230,169.6226017288636
543294.0,2018.0,hendricks,kyle,229,216.9973936088661
543302.0,2014.0,herrmann,chris,290,241.58111923329312
543302.0,2015.0,herrmann,chris,212,197.70562770562768
543302.0,2016.0,herrmann,chris,678,194.23213823213823
543302.0,2017.0,herrmann,chris,1088,222.14551120105463
543302.0,2018.0,herrmann,chris,355,126.4741349243453
543305.0,2014.0,hicks,aaron,941,173.53475444162774
543305.0,2015.0,hicks,aaron,1153,194.1735826021183
543305.0,2016.0,hicks,aaron,1379,237.42896765740147
543305.0,2017.0,hicks,aaron,1690,192.16792567688555
543305.0,2018.0,hicks,aaron,2518,208.869709249185
543308.0,2017.0,hicks,john,727,204.4245910670396
543308.0,2018.0,hicks,john,1162,221.83276961973306
543309.0,2018.0,higashioka,kyle,267,187.5579963340589
543321.0,2014.0,hoes,l. j.,557,227.30988586873912
543333.0,2014.0,hosmer,eric,2359,231.12074450918612
543333.0,2015.0,hosmer,eric,1793,337.62920059289723
543333.0,2016.0,hosmer,eric,2541,230.40199873423893
543333.0,2017.0,hosmer,eric,2569,301.7474450828224
543333.0,2018.0,hosmer,eric,2463,193.58665697057518
543376.0,2014.0,joseph,caleb,1142,169.56321445435535
543376.0,2015.0,joseph,caleb,669,288.87236109485707
543376.0,2016.0,joseph,caleb,575,267.9789008556132
543376.0,2017.0,joseph,caleb,1027,228.27955093164053
543376.0,2018.0,joseph,caleb,1062,191.47258411964293
543401.0,2014.0,kipnis,jason,2216,325.0267654705497
543401.0,2015.0,kipnis,jason,1353,350.29331462504206
543401.0,2016.0,kipnis,jason,2754,298.78697247022586
543401.0,2017.0,kipnis,jason,1523,213.30955248028727
543401.0,2018.0,kipnis,jason,2396,233.57964272509366
543408.0,2014.0,koehler,tom,206,123.35058661145617
543408.0,2016.0,koehler,tom,216,105.76277650648359
543432.0,2015.0,lavarnway,ryan,268,149.45772695772695
543434.0,2014.0,lawrie,brett,1021,222.68803810915668
543434.0,2015.0,lawrie,brett,1311,313.7996189437735
543434.0,2016.0,lawrie,brett,1450,261.6596231615987
543459.0,2014.0,lombardozzi,steve,242,246.77323103154308
543475.0,2014.0,lyles,jordan,216,113.58122094404288
543484.0,2015.0,mahtook,mikie,374,246.3180586351318
543484.0,2016.0,mahtook,mikie,779,177.797383547942
543484.0,2017.0,mahtook,mikie,1559,206.89897610764604
543484.0,2018.0,mahtook,mikie,1040,163.49999798878144
543510.0,2015.0,mccann,james,905,282.8335181872967
543510.0,2016.0,mccann,james,1444,231.19727378329793
543510.0,2017.0,mccann,james,1465,280.050704207663
543510.0,2018.0,mccann,james,1807,200.34398724391886
543543.0,2014.0,miller,brad,1400,256.9354164641604
543543.0,2015.0,miller,brad,977,243.45372793302835
543543.0,2016.0,miller,brad,2324,226.52774924231682
543543.0,2017.0,miller,brad,1650,269.005544976499
543543.0,2018.0,miller,brad,942,169.0239839346549
543589.0,2014.0,nieto,adrian,458,236.7956349206349
543590.0,2014.0,nieuwenhuis,kirk,570,184.8556624272425
543590.0,2015.0,nieuwenhuis,kirk,338,111.97900053163211
543590.0,2016.0,nieuwenhuis,kirk,1656,175.76984371967254
543633.0,2014.0,perez,juan,470,201.6917125395809
543685.0,2014.0,rendon,anthony,2774,205.2624074074074
543685.0,2015.0,rendon,anthony,1248,265.5510179149542
543685.0,2016.0,rendon,anthony,2600,211.0579708332983
543685.0,2017.0,rendon,anthony,2726,239.47062773770045
543685.0,2018.0,rendon,anthony,2327,228.59395532982262
543699.0,2014.0,roark,tanner,273,178.64145658263305
543699.0,2016.0,roark,tanner,255,116.12246495967426
543699.0,2017.0,roark,tanner,221,175.28455284552845
543699.0,2018.0,roark,tanner,200,226.86004918399283
543706.0,2014.0,robertson,dan,793,145.0397503730837
543706.0,2015.0,robertson,dan,245,231.28654970760235
543706.0,2017.0,robertson,dan,315,199.13805141836286
543742.0,2015.0,sands,jerry,419,271.68249951802585
543742.0,2016.0,sands,jerry,225,132.5717703349282
543744.0,2014.0,satin,josh,206,86.60130718954248
543760.0,2014.0,semien,marcus,1063,191.04837426885558
543760.0,2015.0,semien,marcus,1281,178.557336660047
543760.0,2016.0,semien,marcus,2585,184.91851515170777
543760.0,2017.0,semien,marcus,1591,193.12504162504163
543760.0,2018.0,semien,marcus,2822,202.74489858267495
543768.0,2015.0,shaw,travis,987,223.71797827209275
543768.0,2016.0,shaw,travis,2129,231.90543180210437
543768.0,2017.0,shaw,travis,2393,253.33816850850246
543768.0,2018.0,shaw,travis,2472,196.48198567428102
543776.0,2014.0,shuck,jb,354,261.9526733959224
543776.0,2015.0,shuck,jb,352,294.49497651744844
543776.0,2016.0,shuck,jb,824,326.93377080015995
543776.0,2018.0,shuck,jb,521,240.7988775220233
543807.0,2014.0,springer,george,1385,153.1123492384705
543807.0,2015.0,springer,george,802,204.72457497787136
543807.0,2016.0,springer,george,2932,249.3065829894731
543807.0,2017.0,springer,george,2866,183.98812770193527
543807.0,2018.0,springer,george,2587,215.79398279603927
543829.0,2014.0,gordon,dee,2507,220.40892416770322
543829.0,2015.0,gordon,dee,1225,259.0995307457248
543829.0,2016.0,gordon,dee,1273,268.7696115945446
543829.0,2017.0,gordon,dee,2390,306.7823155542185
543829.0,2018.0,gordon,dee,1953,288.286925218164
543877.0,2014.0,vazquez,christian,807,369.9183137104138
543877.0,2016.0,vazquez,christian,745,281.3391813959029
543877.0,2017.0,vazquez,christian,1376,219.66723783716768
543877.0,2018.0,vazquez,christian,1153,237.92314076478294
543894.0,2014.0,watkins,logan,245,237.14861527361523
543939.0,2014.0,wong,kolten,1726,225.11892390917797
543939.0,2015.0,wong,kolten,1325,243.34041549467076
543939.0,2016.0,wong,kolten,1370,218.60089588100698
543939.0,2017.0,wong,kolten,1486,273.5414361650846
543939.0,2018.0,wong,kolten,1479,239.9884338523789
544369.0,2014.0,gregorius,didi,1167,267.4960726709495
544369.0,2015.0,gregorius,didi,1308,370.98244733210856
544369.0,2016.0,gregorius,didi,2064,281.94144594131535
544369.0,2017.0,gregorius,didi,2269,347.1794277636949
544369.0,2018.0,gregorius,didi,2110,291.74164062728016
544371.0,2014.0,lutz,donald,203,157.5814536340852
544725.0,2014.0,garcia,leury,539,235.8875607906108
544725.0,2017.0,garcia,leury,1111,227.31962789612453
544725.0,2018.0,garcia,leury,937,170.73249204770653
544925.0,2014.0,den dekker,matt,660,171.54815541912316
544925.0,2015.0,den dekker,matt,379,223.17433654030037
544931.0,2014.0,strasburg,stephen,277,147.22222222222223
544931.0,2017.0,strasburg,stephen,226,202.91666666666666
545338.0,2014.0,franklin,nick,345,141.5648094595463
545338.0,2016.0,franklin,nick,704,270.89216117423314
545338.0,2017.0,franklin,nick,475,201.50143001125684
545341.0,2014.0,grichuk,randal,603,213.32683982683983
545341.0,2015.0,grichuk,randal,994,188.1443276844382
545341.0,2016.0,grichuk,randal,1840,188.64939118746736
545341.0,2017.0,grichuk,randal,1675,212.0944115456797
545341.0,2018.0,grichuk,randal,1756,183.38718328019337
545350.0,2014.0,marisnick,jake,921,244.16127684803408
545350.0,2015.0,marisnick,jake,705,171.96864348698745
545350.0,2016.0,marisnick,jake,1129,237.60960294609535
545350.0,2017.0,marisnick,jake,1067,151.97125103543036
545350.0,2018.0,marisnick,jake,867,168.6842440024585
545358.0,2018.0,stassi,max,938,172.9598424414695
545361.0,2014.0,trout,mike,3178,235.60856943885528
545361.0,2015.0,trout,mike,1747,201.39878103484472
545361.0,2016.0,trout,mike,3006,216.03763746816486
545361.0,2017.0,trout,mike,2123,182.88329005782944
545361.0,2018.0,trout,mike,2482,177.09346665276894
546318.0,2015.0,herrera,odubel,1263,295.84651082369487
546318.0,2016.0,herrera,odubel,2642,227.1856183740131
546318.0,2017.0,herrera,odubel,2179,252.82659415854437
546318.0,2018.0,herrera,odubel,2285,190.53692363368927
546991.0,2016.0,almora,albert,394,226.0580731325412
546991.0,2017.0,almora,albert,1198,301.2930533677619
546991.0,2018.0,almora,albert,1594,257.6106146565313
547004.0,2017.0,ruiz,rio,683,285.3386287906836
547170.0,2017.0,delmonico,nick,677,187.04751618966287
547170.0,2018.0,delmonico,nick,1216,182.43240677451203
547172.0,2016.0,wolters,tony,874,241.46842052108866
547172.0,2017.0,wolters,tony,1034,169.22062722892596
547172.0,2018.0,wolters,tony,804,201.375415277522
547180.0,2014.0,harper,bryce,1593,167.89910514777407
547180.0,2015.0,harper,bryce,1508,200.13573569547637
547180.0,2016.0,harper,bryce,2545,229.06625319221837
547180.0,2017.0,harper,bryce,2052,404.35872235464154
547180.0,2018.0,harper,bryce,2842,157.08563895254113
547379.0,2014.0,perez,roberto,401,125.92413033589504
547379.0,2015.0,perez,roberto,428,133.80072656388444
547379.0,2016.0,perez,roberto,767,266.53249724792346
547379.0,2017.0,perez,roberto,1146,121.6261967750063
547379.0,2018.0,perez,roberto,856,128.14765369425055
547912.0,2017.0,ngoepe,gift,282,91.08115468409586
547957.0,2016.0,kim,hyun soo,1392,262.23121106265836
547957.0,2017.0,kim,hyun soo,984,262.339891860344
547982.0,2014.0,martin,leonys,2123,343.4925882368919
547982.0,2015.0,martin,leonys,323,172.74840910424433
547982.0,2016.0,martin,leonys,2229,238.6580701044281
547982.0,2017.0,martin,leonys,538,296.56784735732106
547982.0,2018.0,martin,leonys,1333,257.97586257923433
547989.0,2014.0,abreu,jose,2334,244.60575127040747
547989.0,2015.0,abreu,jose,1590,213.20745733922817
547989.0,2016.0,abreu,jose,2689,352.12450486146315
547989.0,2017.0,abreu,jose,2555,222.07844385064362
547989.0,2018.0,abreu,jose,2067,205.36571169347388
552662.0,2014.0,romero,stefen,715,240.96691258663088
553869.0,2017.0,diaz,elias,756,248.119576380715
553869.0,2018.0,diaz,elias,1098,229.26835142994324
553882.0,2016.0,narvaez,omar,460,230.58080808080808
553882.0,2017.0,narvaez,omar,1200,244.39466422553915
553882.0,2018.0,narvaez,omar,1311,225.5861032820324
553902.0,2018.0,astudillo,willians,297,319.5310245310245
553988.0,2015.0,machado,dixon,261,196.0135564587619
553988.0,2017.0,machado,dixon,677,304.0537664623006
553988.0,2018.0,machado,dixon,902,209.31981572501894
553993.0,2014.0,suarez,eugenio,1095,151.1477592515463
553993.0,2015.0,suarez,eugenio,1466,199.71056180185013
553993.0,2016.0,suarez,eugenio,2593,191.43315401906784
553993.0,2017.0,suarez,eugenio,2684,191.6730668614204
553993.0,2018.0,suarez,eugenio,2391,212.2098498693437
554429.0,2014.0,ackley,dustin,2032,240.30996029244193
554429.0,2015.0,ackley,dustin,444,249.46816633043483
554429.0,2016.0,ackley,dustin,282,348.4261974584555
570256.0,2014.0,polanco,gregory,1276,316.0428040548513
570256.0,2015.0,polanco,gregory,1543,197.93506559632118
570256.0,2016.0,polanco,gregory,2401,208.6270679461528
570256.0,2017.0,polanco,gregory,1543,316.80777329432345
570256.0,2018.0,polanco,gregory,2175,176.19423239125905
570267.0,2015.0,santana,domingo,747,110.76421024696887
570267.0,2016.0,santana,domingo,1182,109.46765144726517
570267.0,2017.0,santana,domingo,2487,185.18295839493072
570267.0,2018.0,santana,domingo,900,202.49234405353712
570481.0,2017.0,gonzalez,erik,460,125.46648055993849
570481.0,2018.0,gonzalez,erik,505,181.8571064789552
570482.0,2015.0,urshela,gio,973,172.36268299590535
570482.0,2017.0,urshela,gio,635,259.89920334826843
570489.0,2014.0,alcantara,arismendy,1173,174.42660638619137
570489.0,2017.0,alcantara,arismendy,414,302.6142473118279
570560.0,2014.0,sanchez,carlos,384,225.4001039366893
570560.0,2015.0,sanchez,carlos,1218,242.17060695189156
570560.0,2016.0,sanchez,carlos,613,287.60539168433905
570560.0,2017.0,sanchez,carlos,2000,207.354541178545
570560.0,2018.0,sanchez,carlos,2586,199.77437405692675
570615.0,2016.0,moya,steven,429,186.08327368169887
570717.0,2016.0,flores,ramon,1208,220.5966729475295
570731.0,2014.0,schoop,jonathan,1821,236.9716863562604
570731.0,2015.0,schoop,jonathan,1019,240.04070317142268
570731.0,2016.0,schoop,jonathan,2230,334.85572618256407
570731.0,2017.0,schoop,jonathan,2541,292.2723820028505
570731.0,2018.0,schoop,jonathan,1763,258.2388330906664
570799.0,2018.0,villanueva,christian,1498,184.10393069835794
570805.0,2014.0,taveras,oscar,973,337.56126046459525
571431.0,2014.0,adams,matt,2155,225.0218619687124
571431.0,2016.0,adams,matt,1337,180.0898808417097
571431.0,2017.0,adams,matt,1435,178.39443896025236
571431.0,2018.0,adams,matt,1227,195.65539806531936
571437.0,2015.0,altherr,aaron,638,200.7173382173382
571437.0,2016.0,altherr,aaron,929,164.91837359411616
571437.0,2017.0,altherr,aaron,1590,218.4943492201905
571437.0,2018.0,altherr,aaron,1094,134.72448719109357
571448.0,2014.0,arenado,nolan,1587,258.58149924896907
571448.0,2015.0,arenado,nolan,1399,274.8090532993825
571448.0,2016.0,arenado,nolan,2739,227.21969104744537
571448.0,2017.0,arenado,nolan,2646,219.8502055900988
571448.0,2018.0,arenado,nolan,2603,201.204662886311
571466.0,2014.0,barnhart,tucker,203,219.79082321187582
571466.0,2015.0,barnhart,tucker,716,222.7402554186981
571466.0,2016.0,barnhart,tucker,1509,239.68378202534706
571466.0,2017.0,barnhart,tucker,1541,341.7890376599097
571466.0,2018.0,barnhart,tucker,1924,216.2844351069708
571506.0,2014.0,bour,justin,334,184.5612186539131
571506.0,2015.0,bour,justin,1251,265.36395695307914
571506.0,2016.0,bour,justin,1277,215.31012568807466
571506.0,2017.0,bour,justin,1739,242.28478808762463
571506.0,2018.0,bour,justin,2012,152.24908409805437
571578.0,2017.0,corbin,patrick,293,95.48754636989932
571578.0,2018.0,corbin,patrick,239,226.18759350102633
571595.0,2018.0,cuevas,noel,510,273.9665899771144
571602.0,2017.0,davidson,matt,1851,168.90411522309643
571602.0,2018.0,davidson,matt,2075,142.17592280135085
571657.0,2018.0,farmer,kyle,264,313.1153019159922
571679.0,2018.0,freitas,david,410,222.85978903625966
571681.0,2017.0,fuentes,rey,584,179.45052422325153
571697.0,2014.0,gennett,scooter,1615,358.42687971099315
571697.0,2015.0,gennett,scooter,1003,250.0934083068
571697.0,2016.0,gennett,scooter,2068,194.53135537106627
571697.0,2017.0,gennett,scooter,1930,276.5159569710448
571697.0,2018.0,gennett,scooter,2402,327.16691112871604
571718.0,2017.0,goodwin,brian,1143,223.6953019978889
571718.0,2018.0,goodwin,brian,752,121.30674561709043
571740.0,2014.0,hamilton,billy,2298,216.42173612277278
571740.0,2015.0,hamilton,billy,762,236.26329159054526
571740.0,2016.0,hamilton,billy,1772,201.63450010023627
571740.0,2017.0,hamilton,billy,2516,341.65226392968196
571740.0,2018.0,hamilton,billy,2117,192.87825758583955
571745.0,2016.0,haniger,mitch,497,130.9285207908487
571745.0,2017.0,haniger,mitch,1599,217.7744910918661
571745.0,2018.0,haniger,mitch,2689,274.183530202773
571757.0,2016.0,hazelbaker,jeremy,826,152.8117680638689
571757.0,2017.0,hazelbaker,jeremy,254,133.21309781501958
571771.0,2014.0,hernandez,enrique,540,181.45135566188193
571771.0,2015.0,hernandez,enrique,571,279.0929164458576
571771.0,2016.0,hernandez,enrique,968,204.1701166709213
571771.0,2017.0,hernandez,enrique,1514,214.3103604047572
571771.0,2018.0,hernandez,enrique,1973,191.80426987495565
571788.0,2014.0,holt,brock,2023,226.4705387824952
571788.0,2015.0,holt,brock,1287,260.3917064640458
571788.0,2016.0,holt,brock,1405,242.66141489033055
571788.0,2017.0,holt,brock,712,168.76641273380403
571788.0,2018.0,holt,brock,1566,196.94277397348188
571825.0,2014.0,jones,james,1213,240.6729966257854
571830.0,2016.0,joseph,tommy,1317,259.4589161165837
571830.0,2017.0,joseph,tommy,2022,202.38645920004714
571841.0,2016.0,kelly,ty,308,150.61728395061726
571841.0,2017.0,kelly,ty,432,239.3109316399901
571851.0,2018.0,kieboom,spencer,529,228.90518553309252
571868.0,2014.0,krauss,marc,889,223.18517681388573
571875.0,2014.0,lamb,jake,510,235.7735317359049
571875.0,2015.0,lamb,jake,1297,278.3660400347193
571875.0,2016.0,lamb,jake,2411,183.46949179660746
571875.0,2017.0,lamb,jake,2598,203.1206115877441
571875.0,2018.0,lamb,jake,917,186.78953081550483
571912.0,2016.0,maile,luke,482,235.21499298583817
571912.0,2017.0,maile,luke,506,206.24995613573356
571912.0,2018.0,maile,luke,930,303.06795979727536
571918.0,2015.0,marrero,deven,216,139.91935483870967
571918.0,2017.0,marrero,deven,809,180.10408645617355
571918.0,2018.0,marrero,deven,310,195.42575781706216
571927.0,2018.0,matz,steven,221,285.95652173913044
571945.0,2018.0,mikolas,miles,221,167.88320198085574
571946.0,2014.0,miller,shelby,229,125.79887218045113
571970.0,2016.0,muncy,max,555,200.82022478412853
571970.0,2018.0,muncy,max,2321,277.84284142466
571974.0,2014.0,murphy,j. r.,315,152.63317081979054
571974.0,2015.0,murphy,j. r.,412,417.2952583095093
571974.0,2016.0,murphy,j. r.,352,243.46455117209834
571974.0,2018.0,murphy,j. r.,893,157.8517001376665
571976.0,2014.0,myers,wil,1357,259.69554851090726
571976.0,2015.0,myers,wil,435,150.27066328923914
571976.0,2016.0,myers,wil,2884,221.82008858084092
571976.0,2017.0,myers,wil,2642,324.73351777881544
571976.0,2018.0,myers,wil,1381,154.87728362485606
571980.0,2016.0,naquin,tyler,1515,211.12501420557672
571980.0,2018.0,naquin,tyler,627,264.03479470655174
572008.0,2014.0,owings,chris,1185,241.88372807807667
572008.0,2015.0,owings,chris,1185,214.62346575540334
572008.0,2016.0,owings,chris,1623,225.93207041976984
572008.0,2017.0,owings,chris,1364,248.80643863352543
572008.0,2018.0,owings,chris,1093,225.567165411927
572019.0,2014.0,paulsen,ben,248,197.1507670658774
572019.0,2015.0,paulsen,ben,924,218.1741451767197
572019.0,2016.0,paulsen,ben,368,159.47280104187539
572033.0,2015.0,phegley,josh,555,182.09355400696862
572033.0,2016.0,phegley,josh,311,192.63477088948787
572033.0,2017.0,phegley,josh,558,237.76156681777042
572033.0,2018.0,phegley,josh,388,269.9709106020467
572039.0,2015.0,piscotty,stephen,1060,214.3109518752363
572039.0,2016.0,piscotty,stephen,2479,195.72248846783373
572039.0,2017.0,piscotty,stephen,1596,173.564844224896
572039.0,2018.0,piscotty,stephen,2122,278.59099099751927
572041.0,2014.0,pollock,a. j.,1011,237.79655930584727
572041.0,2015.0,pollock,a. j.,1382,254.89660945824147
572041.0,2017.0,pollock,a. j.,1792,268.4055246037741
572041.0,2018.0,pollock,a. j.,1656,194.4454134794478
572073.0,2016.0,rickard,joey,1217,208.78591538565058
572073.0,2017.0,rickard,joey,1081,184.62163956424246
572073.0,2018.0,rickard,joey,899,244.39808988140877
572114.0,2016.0,schimpf,ryan,1456,178.42066540731537
572114.0,2017.0,schimpf,ryan,845,188.29086145621497
572122.0,2014.0,seager,kyle,2539,247.9118685351911
572122.0,2015.0,seager,kyle,1555,219.76600472529208
572122.0,2016.0,seager,kyle,2576,306.26086829622454
572122.0,2017.0,seager,kyle,2554,387.8626902193939
572122.0,2018.0,seager,kyle,2467,324.64971854338916
572128.0,2015.0,shaffer,richie,364,159.11120637302182
572138.0,2014.0,singleton,jon,1622,248.65347229032338
572138.0,2015.0,singleton,jon,251,164.97934689424054
572180.0,2014.0,susac,andrew,373,170.82149018319228
572180.0,2015.0,susac,andrew,297,150.63794049088165
572182.0,2015.0,sweeney,darnell,383,177.36534688781876
572191.0,2015.0,taylor,michael,1234,223.14444127116053
572191.0,2016.0,taylor,michael,891,227.6576799373758
572191.0,2017.0,taylor,michael,1694,306.7856745458787
572191.0,2018.0,taylor,michael,1498,189.8634684179134
572204.0,2015.0,thompson,trayce,555,184.28225400553643
572204.0,2016.0,thompson,trayce,1127,172.25916152569062
572204.0,2017.0,thompson,trayce,225,95.36210317460316
572204.0,2018.0,thompson,trayce,603,159.2303670355434
572228.0,2017.0,voit,luke,464,287.14057537586945
572228.0,2018.0,voit,luke,759,273.24833275880775
572233.0,2018.0,walker,christian,224,126.25188536953243
572253.0,2014.0,wheeler,ryan,258,154.65909090909088
572287.0,2014.0,zunino,mike,1752,232.71408215940025
572287.0,2015.0,zunino,mike,709,141.43773827929215
572287.0,2016.0,zunino,mike,810,148.97609137862517
572287.0,2017.0,zunino,mike,1794,230.86865797791984
572287.0,2018.0,zunino,mike,1712,202.24754337584972
572365.0,2014.0,goins,ryan,714,411.4466501240695
572365.0,2015.0,goins,ryan,1085,188.36815839165223
572365.0,2016.0,goins,ryan,713,307.2636928289102
572365.0,2017.0,goins,ryan,1701,230.37170039994808
572365.0,2018.0,goins,ryan,438,248.66711383275157
572669.0,2017.0,adams,lane,474,185.3150501050102
572761.0,2014.0,carpenter,matt,3239,241.4011279290399
572761.0,2015.0,carpenter,matt,1752,193.9389456751155
572761.0,2016.0,carpenter,matt,2387,165.9339086843138
572761.0,2017.0,carpenter,matt,2736,338.93144176658217
572761.0,2018.0,carpenter,matt,2819,154.79708352468472
572816.0,2014.0,dickerson,corey,1905,227.9400216165758
572816.0,2015.0,dickerson,corey,349,246.09214891603025
572816.0,2016.0,dickerson,corey,2108,444.46531733228665
572816.0,2017.0,dickerson,corey,2491,248.0993967261448
572816.0,2018.0,dickerson,corey,1966,246.57304563333113
572821.0,2014.0,dozier,brian,2936,190.12885646239096
572821.0,2015.0,dozier,brian,1656,194.28385709890034
572821.0,2016.0,dozier,brian,2788,220.00004464277706
572821.0,2017.0,dozier,brian,2854,199.67563193653544
572821.0,2018.0,dozier,brian,2654,286.749012611032
572863.0,2015.0,garneau,dustin,275,194.7786690433749
572863.0,2016.0,garneau,dustin,274,120.90436009046033
572863.0,2017.0,garneau,dustin,513,123.45220796833699
572876.0,2014.0,goebbert,jake,445,191.0281548516843
573088.0,2017.0,perkins,cameron,348,252.7743827269205
573113.0,2016.0,renda,tony,243,206.19995261786306
573131.0,2014.0,ruf,darin,468,230.28863695288376
573131.0,2015.0,ruf,darin,722,186.28875646317508
